INFO:doe.main:Namespace(N=128, c=1, rho=0.9, dim=20, layers=1, lr=0.01, init=0.0, clip=1, steps=20000, carry=0.99, alpha=1.0, a='e', nruns=1, pickle='model.p', seed=None, cuda=False, debug=False, logdir='./results/pdf-uniform/dim-20/cubic-False/N-128//1', run_id=1, pdf='uniform', cubic=False, I=0.1, I_max=0.5, rho_steps=5, tukey_transform=False, optimize_mu=True, cond_modes=128, use_tanh=False, init_std=0.01, cov_diagonal='var', cov_off_diagonal='var', average='var', marg_modes=128, ff_residual_connection=False, ff_activation='tanh', ff_layer_norm=False, ff_layers=1, hidden=128)
INFO:doe.main:step    1 | dv:  -0.03 | mine:  -0.04 | nwj:  -0.40 | nwjjs:  -0.37 | cpc:  -0.02 | interpol:  -0.02 | doe:  28.01 | doe_l:   9.61 | club:  -0.15 | knife:  -3.15 | ln N: 4.85 | I(X,Y): 2.00
INFO:doe.main:step 4461 | dv:   1.04 | mine:   1.11 | nwj:   1.01 | nwjjs:   0.80 | cpc:   1.04 | interpol:   1.01 | doe:   1.17 | doe_l:   0.93 | club:   2.74 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4462 | dv:   1.17 | mine:   1.10 | nwj:   1.24 | nwjjs:   0.99 | cpc:   1.15 | interpol:   1.17 | doe:   1.32 | doe_l:   1.09 | club:   2.85 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4463 | dv:   1.09 | mine:   0.96 | nwj:   1.04 | nwjjs:   0.59 | cpc:   1.06 | interpol:   1.09 | doe:   1.12 | doe_l:   0.90 | club:   2.68 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4464 | dv:   1.01 | mine:   1.09 | nwj:   1.16 | nwjjs:   0.50 | cpc:   1.01 | interpol:   0.99 | doe:   1.13 | doe_l:   0.99 | club:   2.80 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4465 | dv:   1.10 | mine:   1.26 | nwj:   1.06 | nwjjs:   0.67 | cpc:   1.11 | interpol:   1.06 | doe:   1.27 | doe_l:   1.05 | club:   2.72 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4466 | dv:   0.92 | mine:   0.94 | nwj:   0.94 | nwjjs:   0.59 | cpc:   0.82 | interpol:   0.84 | doe:   1.04 | doe_l:   0.84 | club:   2.57 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4467 | dv:   1.09 | mine:   0.99 | nwj:   1.18 | nwjjs:   0.94 | cpc:   1.13 | interpol:   1.07 | doe:   1.23 | doe_l:   0.97 | club:   2.75 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4468 | dv:   1.18 | mine:   1.01 | nwj:   1.12 | nwjjs:   0.90 | cpc:   1.11 | interpol:   1.08 | doe:   1.26 | doe_l:   1.08 | club:   2.82 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4469 | dv:   1.04 | mine:   1.06 | nwj:   1.00 | nwjjs:   0.70 | cpc:   1.00 | interpol:   0.96 | doe:   1.13 | doe_l:   0.93 | club:   2.67 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4470 | dv:   1.17 | mine:   1.21 | nwj:   1.13 | nwjjs:   0.81 | cpc:   1.16 | interpol:   1.22 | doe:   1.15 | doe_l:   0.95 | club:   2.84 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4471 | dv:   1.14 | mine:   1.08 | nwj:   1.14 | nwjjs:   0.66 | cpc:   1.11 | interpol:   1.15 | doe:   1.13 | doe_l:   0.88 | club:   2.78 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4472 | dv:   1.13 | mine:   1.14 | nwj:   1.03 | nwjjs:   0.83 | cpc:   1.19 | interpol:   1.25 | doe:   1.27 | doe_l:   1.02 | club:   2.86 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4473 | dv:   1.25 | mine:   1.16 | nwj:   1.30 | nwjjs:   0.81 | cpc:   1.22 | interpol:   1.27 | doe:   1.26 | doe_l:   1.09 | club:   2.84 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4474 | dv:   1.34 | mine:   1.36 | nwj:   1.30 | nwjjs:   0.91 | cpc:   1.39 | interpol:   1.40 | doe:   1.41 | doe_l:   1.23 | club:   3.00 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4475 | dv:   1.11 | mine:   1.10 | nwj:   1.02 | nwjjs:   0.73 | cpc:   1.08 | interpol:   1.06 | doe:   1.25 | doe_l:   0.99 | club:   2.77 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4476 | dv:   1.25 | mine:   1.16 | nwj:   1.26 | nwjjs:   0.86 | cpc:   1.22 | interpol:   1.23 | doe:   1.38 | doe_l:   1.20 | club:   2.99 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4477 | dv:   1.19 | mine:   1.26 | nwj:   1.20 | nwjjs:   0.98 | cpc:   1.20 | interpol:   1.29 | doe:   1.39 | doe_l:   1.14 | club:   2.96 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4478 | dv:   1.22 | mine:   1.37 | nwj:   1.26 | nwjjs:   0.90 | cpc:   1.21 | interpol:   1.24 | doe:   1.31 | doe_l:   1.10 | club:   2.95 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4479 | dv:   1.09 | mine:   1.22 | nwj:   1.12 | nwjjs:   0.67 | cpc:   1.09 | interpol:   1.14 | doe:   1.26 | doe_l:   1.01 | club:   2.74 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4480 | dv:   1.14 | mine:   1.16 | nwj:   1.08 | nwjjs:   0.69 | cpc:   1.17 | interpol:   1.16 | doe:   1.24 | doe_l:   1.01 | club:   2.78 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4481 | dv:   1.24 | mine:   1.26 | nwj:   1.22 | nwjjs:   0.81 | cpc:   1.20 | interpol:   1.23 | doe:   1.33 | doe_l:   1.14 | club:   2.91 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4482 | dv:   1.06 | mine:   1.07 | nwj:   1.13 | nwjjs:   0.66 | cpc:   1.03 | interpol:   1.02 | doe:   1.16 | doe_l:   0.90 | club:   2.73 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4483 | dv:   1.29 | mine:   1.29 | nwj:   1.32 | nwjjs:   0.99 | cpc:   1.21 | interpol:   1.31 | doe:   1.34 | doe_l:   1.12 | club:   2.89 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4484 | dv:   1.18 | mine:   1.17 | nwj:   1.20 | nwjjs:   0.95 | cpc:   1.12 | interpol:   1.15 | doe:   1.17 | doe_l:   1.03 | club:   2.83 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4485 | dv:   1.28 | mine:   1.12 | nwj:   1.09 | nwjjs:   0.90 | cpc:   1.25 | interpol:   1.25 | doe:   1.37 | doe_l:   1.14 | club:   2.85 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4486 | dv:   1.24 | mine:   1.25 | nwj:   1.27 | nwjjs:   0.85 | cpc:   1.18 | interpol:   1.22 | doe:   1.52 | doe_l:   1.25 | club:   3.01 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4487 | dv:   1.42 | mine:   1.45 | nwj:   1.29 | nwjjs:   0.98 | cpc:   1.38 | interpol:   1.40 | doe:   1.54 | doe_l:   1.31 | club:   3.15 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4488 | dv:   1.28 | mine:   1.36 | nwj:   1.33 | nwjjs:   0.83 | cpc:   1.41 | interpol:   1.33 | doe:   1.42 | doe_l:   1.24 | club:   3.04 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4489 | dv:   1.27 | mine:   1.27 | nwj:   1.21 | nwjjs:   0.79 | cpc:   1.23 | interpol:   1.22 | doe:   1.33 | doe_l:   1.15 | club:   3.00 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4490 | dv:   1.21 | mine:   1.20 | nwj:   1.19 | nwjjs:   0.88 | cpc:   1.27 | interpol:   1.22 | doe:   1.44 | doe_l:   1.17 | club:   2.96 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4491 | dv:   1.28 | mine:   1.40 | nwj:   1.31 | nwjjs:   0.84 | cpc:   1.27 | interpol:   1.26 | doe:   1.30 | doe_l:   1.08 | club:   2.98 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4492 | dv:   1.19 | mine:   1.14 | nwj:   1.07 | nwjjs:   0.78 | cpc:   1.04 | interpol:   1.03 | doe:   1.24 | doe_l:   1.03 | club:   2.86 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4493 | dv:   0.99 | mine:   0.97 | nwj:   1.03 | nwjjs:   0.89 | cpc:   1.09 | interpol:   1.05 | doe:   1.11 | doe_l:   1.03 | club:   2.72 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4494 | dv:   1.32 | mine:   1.11 | nwj:   1.26 | nwjjs:   0.94 | cpc:   1.32 | interpol:   1.31 | doe:   1.34 | doe_l:   1.15 | club:   3.05 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4495 | dv:   1.26 | mine:   1.16 | nwj:   1.21 | nwjjs:   0.84 | cpc:   1.16 | interpol:   1.15 | doe:   1.20 | doe_l:   1.07 | club:   2.90 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4496 | dv:   1.20 | mine:   1.32 | nwj:   1.17 | nwjjs:   0.66 | cpc:   1.16 | interpol:   1.12 | doe:   1.25 | doe_l:   1.06 | club:   2.92 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4497 | dv:   1.18 | mine:   1.26 | nwj:   1.13 | nwjjs:   0.61 | cpc:   1.11 | interpol:   1.09 | doe:   1.21 | doe_l:   0.96 | club:   2.86 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4498 | dv:   1.17 | mine:   1.12 | nwj:   1.13 | nwjjs:   0.76 | cpc:   1.17 | interpol:   1.17 | doe:   1.37 | doe_l:   1.17 | club:   2.98 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4499 | dv:   1.05 | mine:   0.85 | nwj:   1.08 | nwjjs:   0.79 | cpc:   1.03 | interpol:   0.92 | doe:   1.19 | doe_l:   0.92 | club:   2.68 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4500 | dv:   1.39 | mine:   1.22 | nwj:   1.32 | nwjjs:   1.02 | cpc:   1.29 | interpol:   1.33 | doe:   1.49 | doe_l:   1.29 | club:   3.12 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4501 | dv:   1.18 | mine:   1.14 | nwj:   1.16 | nwjjs:   0.79 | cpc:   1.12 | interpol:   1.18 | doe:   1.32 | doe_l:   1.14 | club:   2.98 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4502 | dv:   1.12 | mine:   1.25 | nwj:   1.07 | nwjjs:   0.65 | cpc:   1.15 | interpol:   1.10 | doe:   1.19 | doe_l:   0.98 | club:   2.78 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4503 | dv:   1.15 | mine:   1.11 | nwj:   1.20 | nwjjs:   0.67 | cpc:   1.21 | interpol:   1.14 | doe:   1.22 | doe_l:   0.99 | club:   2.84 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4504 | dv:   1.11 | mine:   1.01 | nwj:   1.04 | nwjjs:   0.74 | cpc:   1.12 | interpol:   1.05 | doe:   1.17 | doe_l:   0.96 | club:   2.77 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4505 | dv:   0.96 | mine:   0.97 | nwj:   1.04 | nwjjs:   0.66 | cpc:   1.00 | interpol:   1.01 | doe:   1.13 | doe_l:   0.89 | club:   2.83 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4506 | dv:   1.20 | mine:   1.05 | nwj:   1.21 | nwjjs:   0.95 | cpc:   1.17 | interpol:   1.17 | doe:   1.13 | doe_l:   0.99 | club:   2.91 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4507 | dv:   1.29 | mine:   1.49 | nwj:   1.32 | nwjjs:   1.02 | cpc:   1.28 | interpol:   1.36 | doe:   1.44 | doe_l:   1.22 | club:   3.11 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4508 | dv:   1.14 | mine:   1.29 | nwj:   1.14 | nwjjs:   0.73 | cpc:   1.11 | interpol:   1.12 | doe:   1.29 | doe_l:   1.10 | club:   2.83 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4509 | dv:   1.27 | mine:   1.26 | nwj:   1.27 | nwjjs:   0.94 | cpc:   1.29 | interpol:   1.30 | doe:   1.39 | doe_l:   1.18 | club:   2.98 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4510 | dv:   1.26 | mine:   1.11 | nwj:   1.35 | nwjjs:   1.00 | cpc:   1.41 | interpol:   1.35 | doe:   1.48 | doe_l:   1.30 | club:   3.02 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4511 | dv:   1.06 | mine:   0.97 | nwj:   1.05 | nwjjs:   0.59 | cpc:   0.97 | interpol:   1.03 | doe:   1.23 | doe_l:   0.98 | club:   2.87 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4512 | dv:   1.31 | mine:   1.17 | nwj:   1.18 | nwjjs:   0.73 | cpc:   1.21 | interpol:   1.18 | doe:   1.16 | doe_l:   0.91 | club:   2.81 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4513 | dv:   1.14 | mine:   1.40 | nwj:   1.15 | nwjjs:   0.87 | cpc:   1.17 | interpol:   1.16 | doe:   1.28 | doe_l:   1.05 | club:   2.94 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4514 | dv:   1.12 | mine:   1.41 | nwj:   1.15 | nwjjs:   0.84 | cpc:   1.18 | interpol:   1.16 | doe:   1.28 | doe_l:   1.05 | club:   2.92 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4515 | dv:   1.23 | mine:   1.32 | nwj:   1.27 | nwjjs:   0.98 | cpc:   1.19 | interpol:   1.21 | doe:   1.34 | doe_l:   1.07 | club:   2.95 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4516 | dv:   1.35 | mine:   1.31 | nwj:   1.36 | nwjjs:   1.02 | cpc:   1.30 | interpol:   1.28 | doe:   1.49 | doe_l:   1.23 | club:   3.19 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4517 | dv:   1.38 | mine:   1.15 | nwj:   1.42 | nwjjs:   1.07 | cpc:   1.40 | interpol:   1.40 | doe:   1.53 | doe_l:   1.32 | club:   3.15 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4518 | dv:   0.93 | mine:   0.88 | nwj:   0.93 | nwjjs:   0.54 | cpc:   0.96 | interpol:   0.94 | doe:   1.06 | doe_l:   0.84 | club:   2.61 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4519 | dv:   1.00 | mine:   1.13 | nwj:   1.01 | nwjjs:   0.49 | cpc:   1.07 | interpol:   1.02 | doe:   1.07 | doe_l:   0.92 | club:   2.74 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4520 | dv:   1.02 | mine:   1.05 | nwj:   0.99 | nwjjs:   0.71 | cpc:   0.94 | interpol:   0.94 | doe:   1.01 | doe_l:   0.82 | club:   2.61 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4521 | dv:   0.88 | mine:   0.99 | nwj:   0.88 | nwjjs:   0.58 | cpc:   0.83 | interpol:   0.87 | doe:   0.89 | doe_l:   0.66 | club:   2.53 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4522 | dv:   1.11 | mine:   1.18 | nwj:   1.07 | nwjjs:   0.86 | cpc:   1.06 | interpol:   1.05 | doe:   1.10 | doe_l:   0.97 | club:   2.74 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4523 | dv:   1.26 | mine:   1.07 | nwj:   1.22 | nwjjs:   1.04 | cpc:   1.30 | interpol:   1.32 | doe:   1.28 | doe_l:   1.07 | club:   2.83 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4524 | dv:   0.85 | mine:   0.64 | nwj:   0.91 | nwjjs:   0.44 | cpc:   0.82 | interpol:   0.79 | doe:   0.98 | doe_l:   0.75 | club:   2.40 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4525 | dv:   0.97 | mine:   0.93 | nwj:   0.98 | nwjjs:   0.55 | cpc:   1.02 | interpol:   1.03 | doe:   1.14 | doe_l:   0.98 | club:   2.58 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4526 | dv:   1.35 | mine:   1.39 | nwj:   1.20 | nwjjs:   0.91 | cpc:   1.24 | interpol:   1.21 | doe:   1.47 | doe_l:   1.24 | club:   3.05 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4527 | dv:   1.31 | mine:   1.33 | nwj:   1.11 | nwjjs:   0.65 | cpc:   1.20 | interpol:   1.24 | doe:   1.34 | doe_l:   1.14 | club:   2.98 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4528 | dv:   1.32 | mine:   1.33 | nwj:   1.27 | nwjjs:   1.02 | cpc:   1.22 | interpol:   1.25 | doe:   1.33 | doe_l:   1.09 | club:   2.98 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4529 | dv:   1.17 | mine:   1.00 | nwj:   1.11 | nwjjs:   0.95 | cpc:   1.11 | interpol:   1.12 | doe:   1.20 | doe_l:   1.07 | club:   2.89 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4530 | dv:   1.23 | mine:   1.19 | nwj:   1.32 | nwjjs:   0.97 | cpc:   1.31 | interpol:   1.31 | doe:   1.33 | doe_l:   1.11 | club:   2.91 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4531 | dv:   1.34 | mine:   1.44 | nwj:   1.49 | nwjjs:   1.09 | cpc:   1.41 | interpol:   1.40 | doe:   1.52 | doe_l:   1.28 | club:   3.16 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4532 | dv:   1.30 | mine:   1.28 | nwj:   1.30 | nwjjs:   0.82 | cpc:   1.23 | interpol:   1.26 | doe:   1.41 | doe_l:   1.24 | club:   3.02 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4533 | dv:   0.97 | mine:   0.95 | nwj:   0.92 | nwjjs:   0.49 | cpc:   0.92 | interpol:   0.94 | doe:   1.09 | doe_l:   0.92 | club:   2.67 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4534 | dv:   1.21 | mine:   1.04 | nwj:   1.13 | nwjjs:   0.84 | cpc:   1.09 | interpol:   1.14 | doe:   1.24 | doe_l:   1.04 | club:   2.88 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4535 | dv:   1.27 | mine:   1.13 | nwj:   1.16 | nwjjs:   0.82 | cpc:   1.18 | interpol:   1.14 | doe:   1.26 | doe_l:   1.01 | club:   2.95 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4536 | dv:   1.14 | mine:   1.14 | nwj:   1.13 | nwjjs:   0.88 | cpc:   1.03 | interpol:   1.04 | doe:   1.13 | doe_l:   0.93 | club:   2.66 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4537 | dv:   1.05 | mine:   1.11 | nwj:   0.99 | nwjjs:   0.82 | cpc:   1.08 | interpol:   1.12 | doe:   1.10 | doe_l:   0.96 | club:   2.77 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4538 | dv:   1.43 | mine:   1.31 | nwj:   1.43 | nwjjs:   1.06 | cpc:   1.40 | interpol:   1.35 | doe:   1.45 | doe_l:   1.24 | club:   3.08 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4539 | dv:   1.25 | mine:   1.13 | nwj:   1.20 | nwjjs:   0.72 | cpc:   1.20 | interpol:   1.26 | doe:   1.25 | doe_l:   1.09 | club:   2.97 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4540 | dv:   1.25 | mine:   1.15 | nwj:   1.37 | nwjjs:   0.87 | cpc:   1.32 | interpol:   1.25 | doe:   1.37 | doe_l:   1.19 | club:   3.07 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4541 | dv:   1.02 | mine:   1.08 | nwj:   1.08 | nwjjs:   0.59 | cpc:   1.05 | interpol:   1.05 | doe:   1.11 | doe_l:   0.90 | club:   2.62 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4542 | dv:   1.20 | mine:   1.28 | nwj:   1.23 | nwjjs:   0.76 | cpc:   1.18 | interpol:   1.22 | doe:   1.28 | doe_l:   1.12 | club:   2.81 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4543 | dv:   1.36 | mine:   1.23 | nwj:   1.34 | nwjjs:   1.08 | cpc:   1.32 | interpol:   1.36 | doe:   1.55 | doe_l:   1.35 | club:   3.13 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4544 | dv:   1.43 | mine:   1.39 | nwj:   1.47 | nwjjs:   1.18 | cpc:   1.42 | interpol:   1.48 | doe:   1.56 | doe_l:   1.41 | club:   3.19 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4545 | dv:   1.12 | mine:   1.12 | nwj:   1.10 | nwjjs:   0.74 | cpc:   1.09 | interpol:   1.11 | doe:   1.19 | doe_l:   1.03 | club:   2.76 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4546 | dv:   1.11 | mine:   1.31 | nwj:   1.17 | nwjjs:   0.78 | cpc:   1.13 | interpol:   1.14 | doe:   1.22 | doe_l:   1.03 | club:   2.86 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4547 | dv:   1.49 | mine:   1.32 | nwj:   1.55 | nwjjs:   0.97 | cpc:   1.50 | interpol:   1.52 | doe:   1.69 | doe_l:   1.48 | club:   3.24 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4548 | dv:   1.11 | mine:   1.11 | nwj:   1.18 | nwjjs:   0.69 | cpc:   1.19 | interpol:   1.16 | doe:   1.26 | doe_l:   1.03 | club:   2.84 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4549 | dv:   1.30 | mine:   1.38 | nwj:   1.20 | nwjjs:   0.78 | cpc:   1.26 | interpol:   1.22 | doe:   1.30 | doe_l:   1.08 | club:   2.95 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4550 | dv:   1.53 | mine:   1.56 | nwj:   1.50 | nwjjs:   1.05 | cpc:   1.51 | interpol:   1.45 | doe:   1.70 | doe_l:   1.48 | club:   3.39 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4551 | dv:   1.02 | mine:   1.09 | nwj:   1.00 | nwjjs:   0.71 | cpc:   1.03 | interpol:   1.01 | doe:   1.10 | doe_l:   0.92 | club:   2.84 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4552 | dv:   1.17 | mine:   0.96 | nwj:   1.24 | nwjjs:   0.78 | cpc:   1.18 | interpol:   1.22 | doe:   1.24 | doe_l:   0.98 | club:   2.88 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4553 | dv:   1.12 | mine:   1.03 | nwj:   1.18 | nwjjs:   0.82 | cpc:   1.19 | interpol:   1.15 | doe:   1.23 | doe_l:   1.01 | club:   2.93 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4554 | dv:   1.12 | mine:   1.17 | nwj:   1.13 | nwjjs:   0.85 | cpc:   1.15 | interpol:   1.17 | doe:   1.21 | doe_l:   1.03 | club:   2.92 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4555 | dv:   1.31 | mine:   1.36 | nwj:   1.29 | nwjjs:   0.87 | cpc:   1.24 | interpol:   1.29 | doe:   1.37 | doe_l:   1.16 | club:   3.02 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4556 | dv:   1.29 | mine:   1.31 | nwj:   1.28 | nwjjs:   0.84 | cpc:   1.22 | interpol:   1.29 | doe:   1.31 | doe_l:   1.14 | club:   3.14 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4557 | dv:   1.18 | mine:   1.18 | nwj:   1.13 | nwjjs:   0.83 | cpc:   1.18 | interpol:   1.17 | doe:   1.26 | doe_l:   1.09 | club:   2.98 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4558 | dv:   1.17 | mine:   1.10 | nwj:   0.98 | nwjjs:   0.62 | cpc:   1.05 | interpol:   1.06 | doe:   1.10 | doe_l:   0.83 | club:   2.80 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4559 | dv:   1.25 | mine:   1.23 | nwj:   1.28 | nwjjs:   0.95 | cpc:   1.20 | interpol:   1.23 | doe:   1.41 | doe_l:   1.21 | club:   3.13 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4560 | dv:   1.41 | mine:   1.35 | nwj:   1.29 | nwjjs:   0.97 | cpc:   1.29 | interpol:   1.30 | doe:   1.45 | doe_l:   1.24 | club:   3.18 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4561 | dv:   1.14 | mine:   1.20 | nwj:   1.11 | nwjjs:   0.82 | cpc:   1.21 | interpol:   1.19 | doe:   1.25 | doe_l:   1.03 | club:   2.95 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
INFO:doe.main:step 4562 | dv:   1.17 | mine:   1.20 | nwj:   1.19 | nwjjs:   0.90 | cpc:   1.18 | interpol:   1.20 | doe:   1.29 | doe_l:   1.09 | club:   2.99 | knife:    nan | ln N: 4.85 | I(X,Y): 4.00
